일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계),온열질환자(노인)발생여부
2020-06-21,전주,X,31.5,31.6,24.5,19.2,70.3,X,관심,X,매우높음,X
2020-06-21,울산,X,25.4,23.9,20.0,16.0,83.5,X, ,X,매우높음,X
2020-06-21,창원,X,27.6,26.9,21.1,16.5,74.4,X,관심,X,매우높음,X
2020-06-21,광주,X,31.0,30.2,24.2,19.8,77.3,X,관심,X,매우높음,X
2020-06-21,부산,X,26.4,25.3,21.2,18.0,73.1,X, ,X,매우높음,X
2020-06-21,통영,X,27.3,26.7,21.5,17.7,72.4,X, ,X,낮음,X
2020-06-21,목포,X,28.6,27.1,22.8,19.8,81.6,X, ,X,매우높음,X
2020-06-21,여수,X,26.0,24.6,21.4,19.0,79.0,X, ,X,낮음,X
2020-06-21,완도,X,27.9,26.3,21.5,17.9,79.8,X, ,X,낮음,X
2020-06-21,고창,X,30.4,29.0,22.8,18.5,78.9,X, ,X,낮음,X
2020-06-21,제주,X,26.0,24.3,21.8,20.1,81.8,X, ,X,매우높음,X
2020-06-21,진주,X,30.2,29.2,22.3,17.7,78.8,X,관심,X,낮음,X
2020-06-21,양평,X,31.4,32.7,25.5,18.7,63.6,X,관심,X,낮음,X
2020-06-21,이천,X,32.0,32.7,25.8,18.5,65.4,O,주의,X,낮음,X
2020-06-21,인제,X,31.1,33.0,24.6,18.4,63.0,X,관심,X,낮음,X
2020-06-21,홍천,X,31.4,33.2,25.5,18.3,60.5,O,주의,X,낮음,X
2020-06-21,태백,X,27.5,28.3,21.0,15.7,75.9,X, ,X,낮음,X
2020-06-21,정선,X,31.5,32.8,23.6,19.0,76.6,X,관심,X,낮음,X
2020-06-21,제천,X,30.8,31.4,24.7,20.0,72.8,X,관심,X,낮음,X
2020-06-21,보은,X,30.3,30.2,23.7,18.3,78.0,X,관심,X,낮음,X
2020-06-21,천안,X,30.9,31.2,24.3,18.5,71.4,X,관심,X,낮음,X
2020-06-21,보령,X,29.7,29.0,23.4,17.5,70.6,X, ,X,낮음,X
2020-06-21,부여,X,31.7,31.9,25.0,18.1,70.8,X,관심,X,낮음,X
2020-06-21,금산,X,30.9,31.4,24.6,19.7,70.9,X,관심,X,낮음,X
2020-06-21,세종,X,31.1,31.6,24.9,19.2,64.0,X,관심,X,매우높음,X
2020-06-21,부안,X,30.0,29.0,23.1,18.2,75.6,X,관심,X,낮음,X
2020-06-21,임실,X,30.6,30.2,22.9,16.8,80.8,X,관심,X,낮음,X
2020-06-21,정읍,X,30.5,29.7,23.2,18.3,73.8,X,관심,X,낮음,X
2020-06-21,남원,X,31.0,31.1,24.9,18.9,72.1,X,관심,X,낮음,X
2020-06-21,장수,X,28.9,29.6,22.3,17.6,80.5,X, ,X,낮음,X
2020-06-21,영광,X,30.0,28.6,22.9,19.0,77.6,X,관심,X,낮음,X
2020-06-21,김해,X,28.4,28.6,22.0,16.8,70.5,X,관심,X,낮음,X
2020-06-21,순창,X,31.6,32.0,24.6,19.6,73.3,X,관심,X,낮음,X
2020-06-21,양산,X,28.6,28.9,22.6,17.8,68.3,X, ,X,낮음,X
2020-06-21,강진,X,28.9,28.1,23.2,18.7,73.1,X, ,X,낮음,X
2020-06-21,장흥,X,28.5,27.1,22.7,18.6,78.9,X, ,X,낮음,X
2020-06-21,해남,X,29.7,28.2,22.4,17.7,79.4,X, ,X,낮음,X
2020-06-21,고흥,X,27.3,26.0,20.9,16.6,82.9,X, ,X,낮음,X
2020-06-21,의령,X,30.5,30.9,23.2,17.5,73.3,X,관심,X,낮음,X
2020-06-21,함양,X,30.5,31.1,23.6,17.7,75.0,X,관심,X,낮음,X
2020-06-21,진도,X,29.4,27.9,22.0,18.1,83.4,X, ,X,낮음,X
2020-06-21,봉화,X,28.3,29.2,22.0,17.3,77.9,X,관심,X,낮음,X
2020-06-21,영주,X,30.1,30.9,23.4,17.7,70.9,X,관심,X,낮음,X
2020-06-21,문경,X,30.7,30.8,23.9,18.1,74.3,X,관심,X,낮음,X
2020-06-21,청송,X,28.9,27.7,20.3,13.0,78.1,X, ,X,낮음,O
2020-06-21,영덕,X,26.0,24.8,19.0,14.8,81.9,X, ,X,낮음,X
2020-06-21,의성,X,31.4,31.3,23.1,16.9,72.5,X,관심,X,낮음,X
2020-06-21,구미,X,31.1,30.2,24.0,18.6,76.3,X,관심,X,낮음,X
2020-06-21,영천,X,26.5,26.1,20.5,15.3,74.5,X, ,X,낮음,X
2020-06-21,경주,X,27.2,27.0,20.7,15.7,77.9,X, ,X,낮음,X
2020-06-21,거창,X,29.7,29.2,22.8,17.3,78.9,X,관심,X,낮음,X
2020-06-21,합천,X,30.1,29.8,23.3,17.7,76.9,X,관심,X,낮음,X
2020-06-21,밀양,X,29.1,30.1,23.7,18.7,61.1,X,관심,X,낮음,X
2020-06-21,산청,X,30.5,29.9,23.6,18.8,76.5,X,관심,X,낮음,X
2020-06-21,거제,X,26.6,25.4,21.2,17.3,75.1,X, ,X,낮음,X
2020-06-21,남해,X,28.2,27.2,21.5,16.7,75.9,X, ,X,낮음,X
2020-06-21,부천,X,,31.3,24.6,19.0,,X, ,X,낮음,X
2020-06-21,안양,X,,31.7,25.8,20.3,,X, ,X,낮음,X
2020-06-21,광명,X,,32.8,26.4,20.0,,X, ,X,낮음,X
2020-06-21,군포,X,,32.5,25.6,19.9,,X, ,X,낮음,X
2020-06-21,김포,X,,31.6,24.2,18.1,,X, ,X,낮음,X
2020-06-21,하남,X,,33.8,25.0,17.4,,X,관심,X,낮음,X
2020-06-21,의왕,X,,30.8,23.1,16.1,,X, ,X,낮음,X
2020-06-21,포천,X,31.7,33.6,25.0,17.0,60.0,X,관심,X,낮음,O
2020-06-21,가평,X,31.1,32.3,23.7,15.8,68.0,O,관심,X,낮음,X
2020-06-21,안성,X,32.0,32.7,25.0,19.2,72.0,O,주의,X,낮음,X
2020-06-21,평창,X,30.8,32.9,23.7,19.0,69.0,X,관심,X,낮음,X
2020-06-21,의정부,X,32.4,32.8,25.0,17.2,72.0,X,관심,X,낮음,X
2020-06-21,횡성,X,32.2,33.3,25.4,18.5,67.0,O,주의,X,낮음,X
2020-06-21,고양,O,33.2,34.9,24.9,16.7,65.0,O,관심,X,낮음,X
2020-06-21,남양주,X,31.7,33.3,25.5,18.3,58.0,X,관심,X,낮음,X
2020-06-21,안산,X,30.9,31.3,22.5,16.4,77.0,X,관심,X,낮음,X
2020-06-21,광주,X,31.3,32.3,24.9,17.4,63.0,O,관심,X,낮음,X
2020-06-21,여주,X,31.3,31.9,25.2,19.0,65.0,O,주의,X,낮음,X
2020-06-21,용인,X,30.2,31.7,23.9,17.2,64.0,X,관심,X,낮음,X
2020-06-21,오산,X,31.7,32.9,24.9,18.6,59.0,X, ,X,낮음,X
2020-06-21,평택,X,32.0,31.8,24.6,19.5,71.0,X,관심,X,낮음,X
2020-06-21,화천,X,32.3,33.5,24.0,17.0,73.0,O,관심,X,낮음,X
2020-06-21,양구,X,31.7,33.6,24.8,18.0,64.0,X,관심,X,낮음,X
2020-06-21,시흥,X,30.5,31.5,23.9,17.0,69.0,X, ,X,낮음,X
2020-06-21,구리,X,31.8,34.0,26.2,18.6,54.0,X,관심,X,낮음,X
2020-06-21,화성,X,30.8,31.3,23.9,18.6,67.0,X,관심,X,낮음,X
2020-06-21,성남,X,31.6,33.4,25.9,18.2,56.0,X, ,X,매우높음,X
2020-06-21,과천,X,31.8,32.9,24.8,16.9,66.0,X, ,X,낮음,X
2020-06-21,양주,X,31.4,32.4,24.6,15.8,65.0,X,관심,X,낮음,X
2020-06-21,단양,X,32.3,33.8,25.1,20.8,81.0,X,관심,X,낮음,X
2020-06-21,진천,X,31.6,32.6,25.1,19.8,67.0,X,관심,X,낮음,X
2020-06-21,괴산,X,31.8,32.8,25.0,20.5,71.0,X,관심,X,낮음,X
2020-06-21,옥천,X,31.4,32.0,25.0,19.3,71.0,X,관심,X,낮음,X
2020-06-21,공주,X,31.8,32.7,25.1,18.8,68.0,X,관심,X,낮음,X
2020-06-21,서천,X,30.4,29.3,24.4,18.7,72.0,X,관심,X,낮음,X
2020-06-21,논산,X,32.6,33.3,25.9,20.0,68.0,X,관심,X,낮음,X
2020-06-21,당진,X,29.7,30.1,22.7,17.4,71.0,X,관심,X,낮음,O
2020-06-21,청양,X,32.3,32.2,23.3,16.2,75.0,X,관심,X,낮음,X
2020-06-21,음성,X,31.5,32.1,25.0,19.6,70.0,X,관심,X,낮음,X
2020-06-21,증평,X,31.4,31.9,25.7,20.3,73.0,X,관심,X,낮음,X
2020-06-21,태안,X,30.4,30.4,23.1,18.2,70.0,X, ,X,낮음,X
2020-06-21,예산,X,31.0,31.0,23.9,18.5,71.0,X,관심,X,낮음,X
2020-06-21,아산,X,30.0,30.7,24.0,19.2,65.0,X,관심,X,낮음,X
2020-06-21,계룡,X,29.9,30.7,23.2,16.5,68.0,X, ,X,낮음,X
2020-06-21,연천,X,30.8,31.7,24.0,15.9,68.0,O,관심,X,낮음,X
2020-06-21,양양,X,27.9,24.9,21.4,19.0,95.0,X, ,X,낮음,X
2020-06-21,무안,X,29.7,28.3,22.9,18.3,80.0,X, ,X,낮음,X
2020-06-21,무주,X,31.9,32.2,24.2,18.3,78.0,X,관심,X,낮음,X
2020-06-21,익산,X,32.2,32.1,24.2,17.8,77.0,X,관심,X,낮음,X
2020-06-21,진안,X,30.3,29.8,21.5,16.9,85.0,X,관심,X,낮음,X
2020-06-21,담양,X,32.4,32.0,24.7,19.7,83.0,X,관심,X,낮음,X
2020-06-21,구례,X,30.8,29.6,24.3,20.3,78.0,X,관심,X,낮음,X
2020-06-21,나주,X,30.9,29.8,24.0,19.1,78.0,X,관심,X,낮음,X
2020-06-21,순천,X,28.7,27.3,23.4,20.0,79.0,X,관심,X,낮음,X
2020-06-21,광양,X,29.8,29.9,23.5,19.3,70.0,X,관심,X,낮음,X
2020-06-21,장성,X,31.1,30.7,22.9,18.5,81.0,X,관심,X,낮음,X
2020-06-21,영암,X,30.4,29.5,23.5,18.9,83.0,X, ,X,낮음,X
2020-06-21,보성,X,28.4,26.6,22.2,18.8,82.0,X,관심,X,낮음,X
2020-06-21,완주,X,32.1,32.4,23.9,17.5,77.0,X,관심,X,낮음,O
2020-06-21,김제,X,31.5,30.6,23.6,19.1,75.0,X,관심,X,낮음,X
2020-06-21,화순,X,30.3,30.1,24.0,19.1,70.0,X,관심,X,낮음,X
2020-06-21,함평,X,30.4,28.9,22.7,18.7,80.0,X,관심,X,낮음,X
2020-06-21,곡성,X,31.2,31.3,24.5,19.6,71.0,X,관심,X,낮음,O
2020-06-21,영양,X,28.3,27.3,20.5,14.3,76.0,X, ,X,낮음,X
2020-06-21,성주,X,30.0,29.9,23.4,17.4,66.0,X,관심,X,낮음,X
2020-06-21,고령,X,30.5,30.6,23.1,17.6,77.0,X,관심,X,낮음,X
2020-06-21,청도,X,29.4,29.1,22.4,16.7,70.0,X, ,X,낮음,X
2020-06-21,예천,X,30.8,32.4,24.3,18.3,64.0,X,관심,X,낮음,X
2020-06-21,김천,X,32.4,31.9,23.7,18.1,79.0,X,관심,X,낮음,X
2020-06-21,군위,X,31.0,30.7,22.5,16.5,73.0,X,관심,X,낮음,X
2020-06-21,칠곡,X,30.6,30.0,23.7,18.5,70.0,X,관심,X,낮음,X
2020-06-21,경산,X,28.3,27.7,21.9,16.9,68.0,X, ,X,낮음,X
2020-06-21,삼척,X,25.8,24.6,20.7,17.7,79.0,X,관심,X,낮음,X
2020-06-21,속초,X,26.8,25.0,21.3,18.6,82.1,X, ,X,낮음,X
2020-06-21,창녕,X,30.4,30.1,24.1,19.1,70.0,X,관심,X,낮음,X
2020-06-21,함안,X,29.7,28.9,22.2,17.0,79.0,X,관심,X,낮음,X
2020-06-21,춘천,X,31.5,33.5,25.6,18.2,64.8,O,주의,X,매우높음,X
2020-06-21,하동,X,29.5,28.9,23.2,19.4,77.0,X,관심,X,낮음,X
2020-06-21,철원,X,30.9,31.4,24.1,16.3,72.4,X,관심,X,낮음,X
2020-06-21,동두천,X,32.1,32.5,24.8,16.6,69.3,X,관심,X,낮음,X
2020-06-21,파주,X,31.1,31.1,23.0,16.1,77.3,X,관심,X,낮음,X
2020-06-22,강릉,X,29.6,30.1,23.6,18.1,67.8,X, ,X,위험,X
2020-06-22,동해,X,26.9,26.9,20.2,16.6,77.3,X, ,X,낮음,X
2020-06-22,서울,X,32.9,35.4,28.6,21.7,50.5,O,관심,X,매우높음,X
2020-06-22,인천,X,30.6,31.7,25.7,21.3,64.5,X,관심,X,매우높음,X
2020-06-22,원주,X,31.9,34.5,28.0,21.0,48.5,O,주의,X,낮음,X
2020-06-22,울릉도,X,26.2,24.3,20.3,16.8,87.9,X, ,X,낮음,X
2020-06-22,수원,O,33.5,34.0,26.5,19.2,66.0,X,관심,X,낮음,X
2020-06-22,영월,O,34.2,36.4,25.4,18.4,66.6,O,주의,X,낮음,X
2020-06-22,충주,O,33.2,34.4,27.1,19.6,63.3,O,주의,X,낮음,X
2020-06-22,서산,X,32.8,33.7,25.4,17.5,62.5,X,관심,X,매우높음,X
2020-06-22,울진,X,24.4,21.6,19.1,14.6,87.6,X, ,X,낮음,X
2020-06-22,청주,O,33.2,34.0,27.8,21.5,58.0,X,관심,X,매우높음,O
2020-06-22,대전,O,33.1,33.8,27.2,20.7,66.1,O,주의,X,매우높음,X
2020-06-22,안동,X,31.6,34.2,24.6,15.5,54.6,O,주의,X,매우높음,X
2020-06-22,상주,X,32.4,32.5,25.1,17.6,72.0,O,관심,X,낮음,X
2020-06-22,포항,X,29.0,27.2,22.3,16.9,76.6,X, ,X,낮음,X
2020-06-22,군산,X,30.4,29.1,23.6,19.1,76.5,X,관심,X,낮음,X
2020-06-22,대구,X,30.5,33.5,25.3,16.2,56.1,X,관심,X,매우높음,X
2020-06-22,전주,X,32.5,31.9,25.4,19.8,72.8,O,관심,X,매우높음,X
2020-06-22,울산,X,28.6,27.9,22.3,15.8,76.8,X, ,X,매우높음,O
2020-06-22,창원,X,28.1,27.7,22.8,16.5,68.4,X,관심,X,매우높음,X
2020-06-22,광주,X,32.1,31.1,24.5,19.6,77.1,X,관심,X,매우높음,X
2020-06-22,부산,X,28.3,27.7,22.8,18.0,69.5,X, ,X,매우높음,X
2020-06-22,통영,X,28.4,27.7,22.4,17.5,76.4,X, ,X,낮음,X
2020-06-22,목포,X,29.2,28.2,22.6,19.3,79.9,X, ,X,매우높음,X
2020-06-22,여수,X,26.9,26.0,22.4,18.4,75.6,X, ,X,낮음,X
2020-06-22,완도,X,28.7,27.5,21.6,16.8,78.3,X, ,X,낮음,X
2020-06-22,고창,X,31.3,29.9,23.4,17.3,81.4,X,관심,X,낮음,X
2020-06-22,제주,X,29.8,28.9,22.7,20.1,82.6,X, ,X,매우높음,X
2020-06-22,진주,X,30.4,30.0,22.9,15.6,76.4,X,관심,X,낮음,X
2020-06-22,양평,X,32.5,35.0,26.8,19.1,61.5,O,관심,X,낮음,X
2020-06-22,이천,X,32.7,34.7,27.1,19.1,62.3,O,주의,X,낮음,O
2020-06-22,인제,X,31.7,35.1,25.9,17.0,54.5,O,주의,X,낮음,X
2020-06-22,홍천,X,32.3,35.7,27.0,18.4,54.0,O,주의,X,낮음,X
2020-06-22,태백,X,29.0,31.2,22.7,14.6,59.8,X, ,X,낮음,X
2020-06-22,정선,O,33.5,35.5,25.4,18.7,65.3,O,주의,X,낮음,X
2020-06-22,제천,X,32.1,33.6,25.2,18.1,69.4,O,주의,X,낮음,X
2020-06-22,보은,X,30.9,32.1,24.3,17.7,72.1,X,관심,X,낮음,X
2020-06-22,천안,X,32.2,32.9,25.6,17.5,66.5,O,주의,X,낮음,X
2020-06-22,보령,X,28.8,27.6,22.8,18.7,78.9,X,관심,X,낮음,X
2020-06-22,부여,O,33.0,33.9,25.3,18.4,71.0,X,관심,X,낮음,X
2020-06-22,금산,X,31.9,33.6,25.5,17.7,69.4,X,관심,X,낮음,X
2020-06-22,세종,X,32.3,33.4,26.4,19.5,62.3,O,주의,X,매우높음,X
2020-06-22,부안,X,30.7,29.5,23.8,18.4,79.6,X,관심,X,낮음,X
2020-06-22,임실,X,31.3,31.5,24.0,17.9,80.3,X,관심,X,낮음,X
2020-06-22,정읍,X,31.2,30.3,23.8,17.6,74.4,X,관심,X,낮음,X
2020-06-22,남원,X,32.2,31.9,24.8,18.9,74.1,X,관심,X,낮음,X
2020-06-22,장수,X,30.1,30.7,22.9,16.5,80.8,X, ,X,낮음,X
2020-06-22,영광,X,30.1,28.8,22.9,17.2,79.0,X,관심,X,낮음,X
2020-06-22,김해,X,29.4,28.7,23.0,16.2,73.5,X,관심,X,낮음,X
2020-06-22,순창,X,32.5,32.6,24.4,17.8,74.9,X,관심,X,낮음,X
2020-06-22,양산,X,30.4,30.6,23.4,15.8,68.4,X,관심,X,낮음,X
2020-06-22,강진,X,29.5,29.9,22.9,17.8,74.5,X, ,X,낮음,X
2020-06-22,장흥,X,29.4,28.5,22.4,17.6,79.1,X, ,X,낮음,X
2020-06-22,해남,X,30.3,29.5,22.0,16.2,79.5,X, ,X,낮음,X
2020-06-22,고흥,X,28.9,28.4,21.2,15.1,80.9,X, ,X,낮음,X
2020-06-22,의령,X,32.0,32.6,24.1,16.1,69.1,X,관심,X,낮음,X
2020-06-22,함양,X,31.2,31.9,23.9,17.7,74.3,X,관심,X,낮음,X
2020-06-22,진도,X,30.3,29.3,22.0,16.5,80.1,X, ,X,낮음,X
2020-06-22,봉화,X,30.2,31.6,23.0,15.8,67.3,X,관심,X,낮음,X
2020-06-22,영주,X,31.7,32.7,24.2,16.0,68.9,O,관심,X,낮음,X
2020-06-22,문경,X,31.7,32.1,24.3,16.7,69.9,X,관심,X,낮음,O
2020-06-22,청송,X,31.5,33.2,22.0,10.7,68.5,X,관심,X,낮음,X
2020-06-22,영덕,X,29.2,28.4,21.0,13.1,76.6,X, ,X,낮음,X
2020-06-22,의성,X,32.5,34.3,23.8,14.0,65.6,O,주의,X,낮음,X
2020-06-22,구미,X,31.9,32.9,24.8,16.6,72.6,O,관심,X,낮음,X
2020-06-22,영천,X,30.4,31.7,22.9,13.4,65.9,X,관심,X,낮음,X
2020-06-22,경주,X,31.3,32.1,23.4,14.7,70.1,X, ,X,낮음,X
2020-06-22,거창,X,30.3,30.5,23.1,15.9,74.4,X,관심,X,낮음,X
2020-06-22,합천,X,31.1,31.6,23.9,16.6,72.3,X,관심,X,낮음,X
2020-06-22,밀양,X,30.8,31.6,23.6,15.5,60.5,X,관심,X,낮음,X
2020-06-22,산청,X,31.4,31.3,23.9,17.8,75.6,X,관심,X,낮음,X
2020-06-22,거제,X,29.6,29.3,22.9,17.1,71.9,X, ,X,낮음,X
2020-06-22,남해,X,29.0,28.3,22.0,15.9,72.6,X, ,X,낮음,X
2020-06-22,부천,X,,34.6,27.1,20.7,,X,관심,X,낮음,X
2020-06-22,안양,X,,33.9,28.1,22.0,,X, ,X,낮음,X
2020-06-22,광명,X,,35.6,28.7,22.0,,X, ,X,낮음,X
2020-06-22,군포,X,,34.4,27.9,21.1,,X,관심,X,낮음,X
2020-06-22,김포,X,,34.7,26.2,19.6,,X,관심,X,낮음,X
2020-06-22,하남,X,,36.3,27.2,18.9,,O,관심,X,낮음,X
2020-06-22,의왕,X,,32.5,25.2,17.4,,X, ,X,낮음,X
2020-06-22,포천,O,33.2,36.2,26.8,18.3,54.0,O,관심,X,낮음,X
2020-06-22,가평,X,31.8,34.6,25.9,16.3,58.0,O,주의,X,낮음,X
2020-06-22,안성,O,33.3,34.5,26.3,18.5,64.0,O,주의,X,낮음,X
2020-06-22,평창,X,31.7,34.3,25.9,18.7,62.0,O,관심,X,낮음,X
2020-06-22,의정부,O,33.2,35.4,27.2,19.3,60.0,X,관심,X,낮음,X
2020-06-22,횡성,O,33.5,35.9,26.6,18.0,62.0,O,주의,X,낮음,X
2020-06-22,고양,O,34.2,37.8,27.6,18.3,53.0,O,관심,X,낮음,X
2020-06-22,남양주,X,32.9,35.6,27.8,19.4,50.0,O,관심,X,낮음,O
2020-06-22,안산,X,32.9,33.6,23.9,15.8,73.0,X,관심,X,낮음,X
2020-06-22,광주,X,32.8,35.1,26.7,18.5,57.0,O,관심,X,낮음,X
2020-06-22,여주,X,32.1,33.9,26.7,18.8,60.0,O,주의,X,낮음,X
2020-06-22,용인,X,31.3,34.0,25.9,18.0,58.0,O,주의,X,낮음,X
2020-06-22,오산,O,33.0,34.3,26.5,19.4,56.0,X,관심,X,낮음,X
2020-06-22,평택,O,33.4,34.3,25.8,18.8,66.0,X,관심,X,낮음,X
2020-06-22,화천,O,33.8,36.5,25.1,15.8,65.0,O,주의,X,낮음,X
2020-06-22,양구,X,32.5,36.1,25.9,16.1,55.0,O,주의,X,낮음,X
2020-06-22,시흥,X,31.9,33.2,25.9,17.4,62.0,X, ,X,낮음,X
2020-06-22,구리,X,32.8,36.2,28.4,20.1,48.0,O,관심,X,낮음,X
2020-06-22,화성,O,33.5,34.4,25.6,18.4,62.0,X,관심,X,낮음,O
2020-06-22,성남,X,32.8,35.0,27.8,19.9,50.0,X,관심,X,매우높음,X
2020-06-22,과천,O,33.2,34.7,26.8,18.2,60.0,X,관심,X,낮음,X
2020-06-22,양주,X,32.6,35.1,26.4,17.7,59.0,X,관심,X,낮음,X
2020-06-22,단양,O,34.5,35.2,26.1,18.9,76.0,O,주의,X,낮음,X
2020-06-22,진천,O,33.2,34.3,26.1,19.0,65.0,X,관심,X,낮음,X
2020-06-22,괴산,O,33.1,34.8,25.8,18.1,68.0,X,관심,X,낮음,X
2020-06-22,옥천,X,32.3,33.9,25.8,18.4,66.0,X,관심,X,낮음,X
2020-06-22,공주,X,32.6,34.2,26.4,18.4,64.0,X,관심,X,낮음,X
2020-06-22,서천,X,30.9,29.7,24.2,19.5,74.0,X,관심,X,낮음,X
2020-06-22,논산,O,33.9,35.7,26.1,19.3,69.0,X,관심,X,낮음,X
2020-06-22,당진,X,31.3,33.0,24.5,17.3,65.0,X,관심,X,낮음,X
2020-06-22,청양,O,33.5,34.1,24.6,16.3,73.0,X,관심,X,낮음,X
2020-06-22,음성,O,33.0,33.5,25.7,18.5,71.0,X,관심,X,낮음,X
2020-06-22,증평,O,33.0,33.5,26.5,19.3,66.0,X,관심,X,낮음,X
2020-06-22,태안,X,32.9,32.4,24.1,17.4,73.0,X,관심,X,낮음,O
2020-06-22,예산,X,32.8,33.5,25.6,18.3,67.0,X,관심,X,낮음,X
2020-06-22,아산,X,32.0,33.5,25.4,18.4,62.0,X,관심,X,낮음,X
2020-06-22,계룡,X,31.2,33.3,24.5,16.6,63.0,X,관심,X,낮음,X
2020-06-22,연천,X,31.7,35.0,25.8,17.3,61.0,O,주의,X,낮음,X
2020-06-22,양양,X,30.4,29.1,23.0,17.7,85.0,X, ,X,낮음,X
2020-06-22,무안,X,31.2,30.2,22.8,17.8,80.0,X,관심,X,낮음,X
2020-06-22,무주,X,32.6,33.8,24.6,16.2,76.0,O,관심,X,낮음,X
2020-06-22,익산,O,33.8,33.9,24.8,17.7,77.0,X,관심,X,낮음,X
2020-06-22,진안,X,31.0,31.3,23.5,16.6,77.0,X,관심,X,낮음,X
2020-06-22,담양,X,25.4,32.5,25.0,18.5,,X,관심,X,낮음,X
2020-06-22,구례,X,31.8,31.1,24.4,19.5,78.0,X,관심,X,낮음,X
2020-06-22,나주,X,31.7,31.1,23.6,18.0,79.0,X,관심,X,낮음,X
2020-06-22,순천,X,30.3,29.3,23.8,18.7,75.0,X,관심,X,낮음,X
2020-06-22,광양,X,30.4,31.3,23.8,17.8,65.0,X,관심,X,낮음,X
2020-06-22,장성,X,31.8,30.9,23.9,18.0,81.0,X,관심,X,낮음,X
2020-06-22,영암,X,31.4,31.1,23.8,19.2,81.0,X,관심,X,낮음,X
2020-06-22,보성,X,29.1,28.9,21.7,16.4,81.0,X,관심,X,낮음,X
2020-06-22,완주,O,33.4,33.2,25.0,17.2,76.0,O,관심,X,낮음,X
2020-06-22,김제,X,31.4,30.2,24.2,19.1,79.0,X,관심,X,낮음,X
2020-06-22,화순,X,31.0,31.1,23.5,18.1,71.0,X,관심,X,낮음,X
2020-06-22,함평,X,31.8,31.0,23.4,17.8,81.0,X,관심,X,낮음,X
2020-06-22,곡성,X,32.5,32.1,24.2,18.2,73.0,X,관심,X,낮음,X
2020-06-22,영양,X,30.6,32.7,22.2,12.2,63.0,X, ,X,낮음,X
2020-06-22,성주,X,31.4,33.7,24.5,15.0,64.0,X,관심,X,낮음,X
2020-06-22,고령,X,31.7,32.7,23.9,16.1,71.0,X,관심,X,낮음,X
2020-06-22,청도,X,31.4,32.3,23.6,14.7,67.0,X,관심,X,낮음,X
2020-06-22,예천,X,31.8,34.2,24.9,16.6,62.0,O,주의,X,낮음,X
2020-06-22,김천,O,33.0,33.7,24.4,15.3,73.0,O,관심,X,낮음,X
2020-06-22,군위,X,32.5,33.4,23.9,14.4,69.0,X,관심,X,낮음,X
2020-06-22,칠곡,X,31.8,33.0,25.2,16.6,64.0,X,관심,X,낮음,X
2020-06-22,경산,X,31.6,33.5,24.7,15.8,59.0,O,관심,X,낮음,X
2020-06-22,삼척,X,29.2,29.6,23.2,17.9,64.0,X,관심,X,낮음,X
2020-06-22,속초,X,28.0,26.7,21.1,17.4,83.3,X, ,X,낮음,X
2020-06-22,고성,X,29.3,28.4,22.4,15.9,78.0,X, ,X,낮음,X
2020-06-22,창녕,X,31.2,31.7,24.3,16.9,69.0,X,관심,X,낮음,X
2020-06-22,함안,X,30.7,30.4,22.9,15.5,75.0,X,관심,X,낮음,X
2020-06-22,춘천,X,32.7,35.8,26.7,18.0,58.9,O,주의,X,매우높음,X
2020-06-22,철원,X,32.2,33.6,25.6,17.4,66.3,X,관심,X,낮음,X
2020-06-22,동두천,X,32.8,35.5,26.5,18.8,60.8,X,관심,X,낮음,X
2020-06-22,파주,O,33.0,34.4,25.4,17.6,68.4,X,관심,X,낮음,X
2020-06-23,강릉,X,25.7,24.1,21.0,18.2,82.3,X, ,X,위험,X
2020-06-23,동해,X,24.5,22.1,19.6,16.9,86.5,X, ,X,낮음,X
2020-06-23,서울,X,30.4,31.0,27.3,23.2,53.5,O,주의,X,매우높음,O
2020-06-23,인천,X,28.6,27.8,24.3,21.3,63.4,X,관심,X,매우높음,X
2020-06-23,원주,X,31.8,33.7,27.8,22.9,50.5,O,주의,X,낮음,X
2020-06-23,울릉도,X,27.5,26.1,21.7,17.6,76.3,X, ,X,낮음,X
2020-06-23,수원,X,30.5,30.2,25.5,20.8,65.0,X,관심,X,낮음,X
2020-06-23,영월,O,34.1,36.8,26.8,19.1,53.3,O,주의,X,낮음,X
2020-06-23,충주,X,32.2,33.7,26.6,20.8,62.5,O,주의,X,낮음,X
2020-06-23,서산,X,30.3,30.4,24.7,19.8,70.4,X, ,X,매우높음,X
2020-06-23,울진,X,25.8,23.4,19.9,15.0,87.6,X, ,X,낮음,X
2020-06-23,청주,X,31.5,31.4,27.4,22.7,61.6,X,관심,X,매우높음,X
2020-06-23,대전,X,32.5,31.6,27.0,21.8,71.4,O,주의,X,위험,X
2020-06-23,안동,X,31.1,33.3,25.5,18.0,54.5,O,주의,X,매우높음,O
2020-06-23,상주,X,32.4,31.9,25.3,19.3,72.6,O,주의,X,낮음,X
2020-06-23,포항,X,29.2,29.3,23.7,19.9,74.1,X, ,X,낮음,X
2020-06-23,군산,X,30.5,30.0,24.7,20.4,73.6,X, ,X,낮음,X
2020-06-23,대구,X,31.7,34.0,26.3,19.4,53.4,X,관심,X,매우높음,O
