"일시","지점","폭염여부(O/X)","최고체감온도(°C)","최고기온(°C)","평균기온(°C)","최저기온(°C)","평균상대습도(%)","폭염특보(O/X)","폭염영향예보(단계)","열대야(O/X)","자외선지수(단계)","온열질환자(노인)발생여부"
"2024-09-25","서울","X","27.6","27.3","23.3","18.6","65.6","X","","X","낮음","X"
"2024-09-26","서울","X","28.3","28.0","23.6","21.1","75.1","X","","X","낮음","X"
"2024-09-27","서울","X","27.9","28.0","22.7","19.1","72.8","X","","X","낮음","X"
"2024-09-28","서울","X","27.6","27.9","23.2","19.2","59.3","X","","X","낮음","X"
"2024-09-29","서울","X","28.4","29.0","23.5","19.1","61.5","X","","X","낮음","X"
"2024-09-30","서울","X","27.7","28.5","23.0","18.3","63.0","X","","X","낮음","X"
"2025-05-01","서울","X","17.1","17.6","14.7","11.3","69.6","X","","X","낮음","X"
"2025-05-02","서울","X","18.0","18.5","13.4","8.2","59.3","X","","X","낮음","X"
"2025-05-03","서울","X","15.4","14.0","11.2","9.5","80.5","X","","X","낮음","X"
"2025-05-04","서울","X","18.0","19.9","13.7","8.2","60.9","X","","X","낮음","X"
"2025-05-05","서울","X","15.4","15.0","12.1","9.3","64.5","X","","X","낮음","X"
"2025-05-06","서울","X","18.4","19.5","14.4","8.5","57.5","X","","X","낮음","X"
"2025-05-07","서울","X","20.5","21.1","14.9","9.9","61.5","X","","X","낮음","X"
"2025-05-08","서울","X","22.7","24.9","17.4","9.7","53.5","X","","X","낮음","X"
"2025-05-09","서울","X","17.7","17.4","15.1","14.1","81.8","X","","X","낮음","X"
"2025-05-10","서울","X","18.1","15.3","12.3","11.6","95.5","X","","X","낮음","X"
"2025-05-11","서울","X","20.7","20.2","14.7","11.4","76.9","X","","X","낮음","X"
"2025-05-12","서울","X","22.9","23.6","17.0","9.8","62.6","X","","X","낮음","X"
"2025-05-13","서울","X","23.6","25.8","19.9","13.3","47.4","X","","X","낮음","X"
"2025-05-14","서울","X","25.0","26.7","21.0","14.1","52.8","X","","X","낮음","X"
"2025-05-15","서울","X","23.4","22.2","19.5","16.8","80.9","X","","X","낮음","X"
"2025-05-16","서울","X","24.8","22.0","19.4","17.8","92.6","X","","X","낮음","X"
"2025-05-17","서울","X","25.1","24.3","18.3","14.7","86.4","X","","X","낮음","X"
"2025-05-18","서울","X","19.7","21.0","15.6","11.4","59.3","X","","X","낮음","X"
"2025-05-19","서울","X","21.3","20.9","16.1","10.5","70.4","X","","X","낮음","X"
"2025-05-20","서울","X","28.7","27.3","22.2","17.4","85.5","X","","X","낮음","X"
"2025-05-21","서울","X","30.9","30.8","25.5","22.3","75.5","X","","X","낮음","O"
"2025-05-22","서울","X","27.6","28.5","23.9","20.0","68.0","X","","X","낮음","X"
"2025-05-23","서울","X","23.2","22.2","19.4","15.4","53.8","X","","X","낮음","X"
"2025-05-24","서울","X","19.7","19.3","15.6","13.0","69.1","X","","X","낮음","X"
"2025-05-25","서울","X","22.3","22.6","17.4","11.7","61.0","X","","X","낮음","X"
"2025-05-26","서울","X","25.0","26.2","19.7","13.0","59.4","X","","X","낮음","X"
"2025-05-27","서울","X","26.0","27.0","20.8","14.7","57.0","X","","X","낮음","X"
"2025-05-28","서울","X","26.1","26.9","20.8","16.3","62.0","X","","X","낮음","X"
"2025-05-29","서울","X","25.8","27.3","21.2","15.3","58.4","X","","X","낮음","X"
"2025-05-30","서울","X","26.8","28.3","22.2","16.7","55.0","X","","X","낮음","X"
"2025-05-31","서울","X","25.6","27.0","21.5","16.4","55.0","X","","X","낮음","O"
"2025-06-01","서울","X","27.9","29.3","22.6","17.0","57.8","X","","X","낮음","X"
"2025-06-02","서울","X","23.4","23.1","21.0","19.2","64.3","X","","X","낮음","X"
"2025-06-03","서울","X","24.5","25.3","20.9","17.0","56.9","X","","X","낮음","X"
"2025-06-04","서울","X","23.9","25.3","20.5","15.2","55.3","X","","X","낮음","X"
"2025-06-05","서울","X","25.2","27.1","21.7","15.6","49.8","X","","X","낮음","X"
"2025-06-06","서울","X","27.7","30.0","24.1","17.7","42.6","X","","X","낮음","X"
"2025-06-07","서울","X","28.2","28.2","23.7","19.8","61.4","X","","X","낮음","X"
"2025-06-08","서울","X","29.9","30.4","25.1","21.4","69.3","X","","X","낮음","X"
"2025-06-09","서울","X","29.6","30.2","24.2","20.6","66.6","X","","X","낮음","X"
"2025-06-10","서울","X","25.7","25.3","21.7","18.8","71.6","X","","X","낮음","X"
"2025-06-11","서울","X","27.0","28.5","22.7","15.9","54.6","X","","X","낮음","X"
"2025-06-12","서울","X","30.7","33.1","25.5","17.9","50.4","X","","X","낮음","O"
"2025-06-13","서울","X","28.4","29.4","24.0","20.1","60.9","X","","X","낮음","X"
"2025-06-14","서울","X","31.4","32.1","25.6","20.3","66.3","X","","X","낮음","X"
"2025-06-15","서울","X","32.1","33.2","26.3","21.7","69.6","X","","X","낮음","X"
"2025-06-16","서울","X","27.4","25.1","23.0","21.8","87.8","X","","X","낮음","X"
"2025-06-17","서울","X","29.5","29.6","24.8","21.1","73.3","X","","X","낮음","X"
"2025-06-18","서울","X","30.3","30.9","25.5","21.2","65.3","X","","X","낮음","X"
"2025-06-19","서울","X","32.5","34.2","28.1","21.1","57.9","X","","X","낮음","O"
"2025-06-20","서울","X","29.6","28.3","24.1","22.2","93.4","X","","X","낮음","X"
"2025-06-21","서울","X","26.0","24.2","22.0","20.5","88.1","X","","X","낮음","X"
"2025-06-22","서울","X","28.4","28.6","23.3","18.1","68.6","X","","X","낮음","X"
"2025-06-23","서울","X","31.1","31.7","26.1","19.4","64.8","X","","X","낮음","O"
"2025-06-24","서울","X","27.8","28.0","25.0","20.5","63.4","X","","X","낮음","X"
"2025-06-25","서울","X","24.8","22.1","20.9","19.5","88.9","X","","X","낮음","X"
"2025-06-26","서울","X","26.0","24.2","22.2","19.9","85.3","X","","X","낮음","X"
"2025-06-27","서울","X","30.3","29.3","25.0","21.1","78.1","X","","X","낮음","X"
"2025-06-28","서울","X","30.3","28.1","26.2","24.5","85.0","X","관심","X","낮음","X"
"2025-06-29","서울","X","31.4","30.2","27.1","24.9","77.1","X","관심","O","낮음","X"
"2025-06-30","서울","X","32.2","31.2","28.2","25.6","74.6","O","관심","O","낮음","O"
"2025-07-01","서울","O","33.0","31.8","28.6","26.2","78.6","O","관심","O","낮음","O"
"2025-07-02","서울","X","32.0","30.9","28.6","26.8","76.3","O","주의","O","낮음","O"
"2025-07-03","서울","X","32.4","32.0","28.3","26.5","75.5","O","주의","O","낮음","X"
"2025-07-04","서울","X","31.1","30.0","27.2","25.7","77.0","O","주의","O","낮음","X"
"2025-07-05","서울","X","32.8","32.3","28.4","26.0","72.9","O","주의","O","낮음","O"
"2025-07-06","서울","O","33.3","32.8","29.1","26.3","74.3","O","주의","O","낮음","O"
"2025-07-07","서울","O","34.3","33.2","29.1","26.7","79.0","O","주의","O","낮음","O"
"2025-07-08","서울","O","37.1","37.8","31.3","26.9","72.5","O","경고","O","낮음","O"
"2025-07-09","서울","O","35.1","36.0","31.9","27.4","61.1","O","경고","O","낮음","O"
"2025-07-10","서울","O","34.1","36.2","31.4","27.3","46.6","O","경고","X","낮음","O"
"2025-07-11","서울","O","33.9","36.1","30.2","24.6","47.1","O","경고","X","낮음","O"
"2025-07-12","서울","O","33.4","36.5","30.3","24.4","47.5","O","경고","O","낮음","O"
"2025-07-13","서울","X","31.2","31.0","27.7","25.6","66.8","O","경고","X","낮음","O"
"2025-07-14","서울","X","28.8","28.1","24.2","21.7","78.3","X","","X","낮음","O"
"2025-07-15","서울","X","27.7","25.9","23.6","21.5","84.1","X","관심","X","낮음","X"
"2025-07-16","서울","X","27.5","24.8","23.3","22.2","90.1","X","","X","낮음","X"
"2025-07-17","서울","X","27.0","24.4","23.3","22.0","94.3","X","","X","낮음","X"
"2025-07-18","서울","X","29.4","27.2","24.7","22.9","89.5","X","관심","X","낮음","X"
"2025-07-19","서울","X","28.7","25.8","23.9","21.9","95.4","X","관심","O","낮음","X"
"2025-07-20","서울","X","32.3","31.3","27.7","25.0","82.8","X","관심","O","낮음","O"
"2025-07-21","서울","X","32.6","31.6","28.5","25.6","77.4","O","관심","O","낮음","O"
"2025-07-22","서울","X","32.9","32.2","28.8","26.6","75.6","O","주의","O","낮음","O"
"2025-07-23","서울","O","33.6","33.3","28.9","25.5","70.4","O","주의","O","낮음","O"
"2025-07-24","서울","O","34.2","34.1","29.8","25.8","68.0","O","주의","O","낮음","O"
"2025-07-25","서울","O","36.0","36.3","31.1","25.6","64.6","O","경고","O","낮음","O"
"2025-07-26","서울","O","36.4","37.1","32.3","27.6","61.9","O","경고","O","낮음","O"
"2025-07-27","서울","O","36.6","38.0","32.8","28.3","62.4","O","경고","O","낮음","O"
"2025-07-28","서울","O","36.1","36.4","32.2","28.8","67.3","O","경고","O","낮음","O"
"2025-07-29","서울","O","36.2","36.7","32.0","27.6","64.0","O","경고","O","낮음","O"
"2025-07-30","서울","O","35.7","36.3","32.1","28.3","62.9","O","경고","O","낮음","O"
"2025-07-31","서울","O","34.4","34.6","30.9","29.3","62.3","O","경고","O","낮음","O"
"2025-08-01","서울","O","34.8","35.1","31.0","27.8","66.9","O","경고","O","낮음","O"
"2025-08-02","서울","O","35.4","36.2","31.2","27.3","62.1","O","경고","O","낮음","O"
"2025-08-03","서울","X","32.9","32.5","28.8","24.0","69.0","O","경고","X","낮음","O"
"2025-08-04","서울","O","33.9","33.9","28.1","23.7","75.5","O","경고","O","낮음","X"
"2025-08-05","서울","O","33.1","33.5","29.1","25.4","67.4","O","주의","O","낮음","X"
"2025-08-06","서울","X","31.4","29.3","27.1","25.8","89.0","O","주의","O","낮음","O"
"2025-08-07","서울","X","32.1","32.3","28.2","25.4","70.8","X","관심","X","낮음","X"
"2025-08-08","서울","X","30.9","30.2","26.6","23.9","74.8","X","관심","X","낮음","O"
"2025-08-09","서울","X","28.2","26.4","24.9","23.1","82.1","X","","X","낮음","X"
"2025-08-10","서울","X","32.9","33.2","27.3","21.0","70.0","X","관심","O","낮음","O"
"2025-08-11","서울","X","30.7","29.5","27.0","25.0","73.9","X","관심","X","낮음","X"
"2025-08-12","서울","X","32.7","34.1","28.6","23.3","62.9","X","관심","X","낮음","O"
"2025-08-13","서울","X","30.0","27.1","25.1","22.0","91.8","X","","X","낮음","X"
"2025-08-14","서울","X","29.3","26.9","25.5","24.2","91.1","X","관심","X","낮음","X"
"2025-08-15","서울","X","32.4","30.9","27.1","24.4","84.3","O","관심","O","낮음","X"
"2025-08-16","서울","X","32.7","32.2","28.2","25.5","76.0","O","주의","O","낮음","X"
"2025-08-17","서울","X","32.6","32.0","28.4","26.1","76.3","O","주의","O","낮음","X"
"2025-08-18","서울","O","33.1","32.9","28.9","27.0","75.6","O","주의","O","낮음","X"
"2025-08-19","서울","O","33.0","32.3","29.1","26.9","75.3","O","주의","O","낮음","X"
"2025-08-20","서울","O","33.2","32.8","29.4","26.9","74.5","O","주의","O","낮음","O"
"2025-08-21","서울","O","34.1","34.3","29.8","27.4","70.6","O","주의","O","낮음","O"
"2025-08-22","서울","O","33.3","33.5","29.4","26.1","71.5","O","주의","O","낮음","X"
"2025-08-23","서울","O","33.3","32.2","29.3","27.4","74.9","O","경고","O","낮음","O"
"2025-08-24","서울","O","34.3","34.7","30.2","26.9","69.4","O","경고","O","낮음","O"
"2025-08-25","서울","O","33.3","32.2","28.7","26.3","80.6","O","경고","O","낮음","O"
"2025-08-26","서울","X","32.5","31.8","27.6","25.5","81.8","X","경고","X","낮음","O"
"2025-08-27","서울","X","30.7","30.8","26.7","23.6","73.8","O","관심","X","낮음","X"
"2025-08-28","서울","X","31.9","31.0","28.3","24.7","72.9","O","주의","O","낮음","O"
"2025-08-29","서울","O","33.7","32.8","29.0","27.3","82.0","O","주의","O","낮음","O"
"2025-08-30","서울","X","32.8","31.8","28.4","25.8","81.1","O","주의","O","낮음","X"
"2025-08-31","서울","X","32.7","31.8","28.5","25.1","75.3","O","주의","O","낮음","X"
"2025-09-01","서울","X","30.4","28.2","26.1","24.4","87.3","X","주의","X","낮음","X"
"2025-09-02","서울","X","30.7","30.6","26.0","22.0","74.6","X","관심","X","낮음","O"
"2025-09-03","서울","X","31.5","32.1","27.6","22.6","67.5","X","관심","X","낮음","X"
"2025-09-04","서울","X","30.9","29.8","25.8","22.8","82.1","X","관심","X","낮음","X"
"2025-09-05","서울","O","33.0","33.0","27.9","23.5","68.5","O","관심","O","낮음","X"
"2025-09-06","서울","X","31.8","30.4","26.8","25.4","86.6","O","주의","X","낮음","X"
"2025-09-07","서울","X","29.4","28.3","25.3","22.3","77.5","X","주의","X","낮음","X"
"2025-09-08","서울","X","29.2","29.5","24.4","20.6","73.0","X","","X","낮음","X"
"2025-09-09","서울","X","27.7","26.9","23.7","21.4","71.9","X","","X","낮음","X"
"2025-09-10","서울","X","29.2","31.5","24.8","18.4","61.1","X","","X","낮음","X"
"2025-09-11","서울","X","30.0","31.7","25.8","19.9","57.6","X","","X","낮음","X"
"2025-09-12","서울","X","26.8","26.3","23.9","21.1","68.8","X","","X","낮음","X"
"2025-09-13","서울","X","28.2","27.6","23.3","20.4","81.0","X","","X","낮음","X"
"2025-09-14","서울","X","29.2","29.3","24.8","21.5","72.0","X","","X","낮음","X"
"2025-09-15","서울","X","30.8","30.7","25.7","20.8","71.6","X","관심","X","낮음","X"
"2025-09-16","서울","X","29.2","27.1","23.7","22.2","86.8","X","관심","X","낮음","X"
"2025-09-17","서울","X","27.1","24.0","22.7","21.2","92.0","X","","X","낮음","X"
"2025-09-18","서울","X","26.5","26.0","22.1","19.6","74.4","X","","X","낮음","X"
"2025-09-19","서울","X","23.1","21.4","19.4","17.9","82.0","X","","X","낮음","X"
"2025-09-20","서울","X","24.8","23.6","20.0","17.5","85.4","X","","X","낮음","X"
"2025-09-21","서울","X","27.2","27.3","21.6","17.2","67.0","X","","X","낮음","X"
"2025-09-22","서울","X","24.9","25.1","21.3","17.6","59.8","X","","X","낮음","X"
"2025-09-23","서울","X","25.6","26.8","22.7","19.2","56.5","X","","X","낮음","X"
"2025-09-24","서울","X","25.9","23.7","22.0","20.4","81.8","X","","X","낮음","X"
"2025-09-25","서울","X","26.8","26.4","22.5","20.2","80.0","X","","X","낮음","X"
"2025-09-26","서울","X","27.6","27.1","21.7","17.8","78.1","X","","X","낮음","X"
"2025-09-27","서울","X","27.4","27.2","22.5","17.6","71.1","X","","X","낮음","X"
"2025-09-28","서울","X","24.0","21.9","20.0","18.4","85.6","X","","X","낮음","X"
"2025-09-29","서울","X","24.4","23.9","19.6","16.6","77.8","X","","X","낮음","X"
"2025-09-30","서울","X","25.0","24.0","19.8","17.3","81.3","X","","X","낮음","X"
"2026-05-01","서울","X","22.5","24.3","17.8","13.6","43.5","X","","X","낮음","X"
"2026-05-02","서울","X","22.3","22.4","17.3","12.8","65.1","X","","X","낮음","X"
"2026-05-03","서울","X","17.4","15.5","13.0","11.7","87.5","X","","X","낮음","X"
"2026-05-04","서울","X","18.5","19.9","13.7","8.1","56.1","X","","X","낮음","X"
"2026-05-05","서울","X","19.5","21.2","14.5","8.4","49.8","X","","X","낮음","X"
"2026-05-06","서울","X","22.4","23.8","16.9","9.1","49.1","X","","X","낮음","X"
"2026-05-07","서울","X","20.4","20.3","15.4","13.0","70.9","X","","X","낮음","X"
"2026-05-08","서울","X","18.1","20.4","15.2","9.8","50.9","X","","X","낮음","X"
"2026-05-09","서울","X","20.3","22.7","15.9","9.7","40.5","X","","X","낮음","X"
"2026-05-10","서울","X","21.8","24.5","17.1","10.0","40.9","X","","X","낮음","X"
"2026-05-11","서울","X","21.8","20.9","16.8","12.9","71.9","X","","X","낮음","X"
"2026-05-12","서울","X","24.5","24.5","19.1","15.4","74.1","X","","X","낮음","X"
"2026-05-13","서울","X","25.3","26.2","19.7","13.4","64.0","X","","X","낮음","X"
"2026-05-14","서울","X","28.8","31.5","23.5","15.1","54.0","X","","X","낮음","X"
"2026-05-15","서울","X","29.0","31.3","24.2","18.3","52.6","X","","X","낮음","X"
"2026-05-16","서울","X","27.4","29.9","23.1","17.5","51.5","X","","X","낮음","X"
"2026-05-17","서울","X","26.9","29.4","22.6","16.2","46.8","X","","X","낮음","X"
"2026-05-18","서울","X","26.8","30.1","23.0","15.7","41.4","X","","X","낮음","X"
"2026-05-19","서울","X","24.1","25.5","22.1","19.8","52.6","X","","X","낮음","X"
"2026-05-20","서울","X","21.9","21.8","16.9","14.8","84.3","X","","X","낮음","X"
"2026-05-21","서울","X","21.7","20.2","17.0","14.7","83.1","X","","X","낮음","X"
"2026-05-22","서울","X","25.0","27.0","20.6","15.1","48.6","X","","X","낮음","X"
"2026-05-23","서울","X","23.6","24.7","19.2","16.0","56.9","X","","X","낮음","X"
"2026-05-24","서울","X","28.1","29.2","22.1","14.8","61.0","X","","X","낮음","X"
"2026-05-25","서울","X","29.1","29.8","24.4","17.9","63.6","X","","X","낮음","X"
"2026-05-26","서울","X","29.2","29.0","24.9","21.8","70.6","X","","X","낮음","X"
"2026-05-27","서울","X","26.1","25.1","22.3","20.1","78.4","X","","X","낮음","X"
"2026-05-28","서울","X","27.0","26.5","20.9","17.6","81.4","X","","X","낮음","X"
"2026-05-29","서울","X","26.3","26.9","21.5","16.6","62.8","X","","X","낮음","X"
"2026-05-30","서울","X","27.8","29.0","22.5","15.8","59.3","X","","X","낮음","X"
"2026-05-31","서울","X","27.9","30.9","24.3","17.5","44.5","X","","X","낮음","X"
"2026-06-01","서울","X","27.2","28.7","22.9","18.3","45.4","X","","X","낮음","X"
"2026-06-02","서울","X","30.3","31.8","25.4","17.7","53.0","X","관심","X","낮음","X"
"2026-06-03","서울","X","29.7","30.8","25.5","20.7","59.0","X","관심","X","낮음","X"
"2026-06-04","서울","X","28.8","28.4","23.6","20.0","72.0","X","","X","낮음","X"
"2026-06-05","서울","X","24.3","25.2","20.6","17.4","64.3","X","","X","낮음","X"
"2026-06-06","서울","X","25.5","27.5","22.3","15.6","52.8","X","","X","낮음","X"
"2026-06-07","서울","X","24.8","24.9","22.1","19.7","55.6","X","","X","낮음","X"
"2026-06-08","서울","X","25.3","26.4","21.1","16.9","63.0","X","","X","낮음","X"
"2026-06-09","서울","X","26.1","27.7","21.6","16.1","53.4","X","","X","낮음","X"
"2026-06-10","서울","X","26.1","26.9","21.6","17.9","63.4","X","","X","낮음","X"
"2026-06-11","서울","X","25.9","26.7","21.0","16.2","65.4","X","","X","낮음","X"
"2026-06-12","서울","X","26.3","27.7","22.4","17.0","59.5","X","","X","낮음","X"
"2026-06-13","서울","X","29.1","31.9","24.1","16.7","51.4","X","","X","낮음","X"
"2026-06-14","서울","X","29.8","31.3","23.6","20.6","62.9","X","","X","낮음","X"
"2026-06-15","서울","X","29.8","32.6","25.4","19.2","55.9","X","관심","X","낮음","X"
"2026-06-16","서울","X","30.8","33.2","27.0","21.1","52.5","X","관심","X","낮음","X"
"2026-06-17","서울","X","31.3","32.8","26.9","22.0","53.1","X","관심","X","낮음","X"
"2026-06-18","서울","X","31.3","32.3","27.2","23.0","55.5","O","관심","X","낮음","X"
"2026-06-19","서울","X","32.5","34.0","26.4","22.6","68.5","O","관심","X","낮음","X"
"2026-06-20","서울","X","25.7","23.0","21.3","20.5","90.5","X","","X","낮음","X"
"2026-06-21","서울","X","28.0","28.1","23.7","19.7","65.4","X","","X","낮음","X"
"2026-06-22","서울","X","28.3","28.3","24.4","21.3","67.8","X","","X","낮음","X"
"2026-06-23","서울","X","29.0","30.9","25.8","20.9","56.9","X","","X","낮음","X"
"2026-06-24","서울","X","27.8","28.9","24.3","19.2","52.5","X","","X","낮음","X"
"2026-06-25","서울","X","25.2","24.0","22.3","19.6","67.1","X","","X","낮음","X"
"2026-06-26","서울","X","28.7","30.0","23.5","17.2","63.6","X","","X","낮음","X"
"2026-06-27","서울","X","31.2","32.3","26.3","20.7","61.3","X","","X","낮음","X"
"2026-06-28","서울","X","30.9","31.3","26.1","21.8","60.8","X","관심","X","낮음","X"
"2026-06-29","서울","X","31.8","32.5","26.2","21.6","66.4","O","관심","X","낮음","X"
"2026-06-30","서울","X","31.1","31.8","26.8","22.8","56.5","O","주의","X","낮음","X"
"2026-07-01","서울","X","30.9","31.5","26.3","23.7","65.0","O","주의","X","낮음","X"
"2026-07-02","서울","X","27.9","27.5","24.3","21.7","73.3","X","관심","X","낮음","X"
"2026-07-03","서울","X","29.2","28.5","24.8","22.3","74.4","X","","X","낮음","X"
"2026-07-04","서울","X","30.0","29.6","25.8","23.1","74.1","X","관심","X","낮음","X"
"2026-07-05","서울","X","30.2","28.9","25.6","23.9","80.0","X","관심","X","낮음","X"
"2026-07-06","서울","X","30.1","27.9","26.0","24.6","82.1","X","관심","X","낮음","X"
"2026-07-07","서울","X","32.6","31.9","28.2","23.5","74.6","X","관심","X","낮음","X"
"2026-07-08","서울","X","30.2","28.6","25.1","23.4","84.4","X","","X","낮음","X"
"2026-07-09","서울","X","28.6","25.9","24.0","22.0","91.0","X","","X","낮음","X"
"2026-07-10","서울","X","30.1","27.7","26.0","23.6","85.8","O","관심","X","낮음","X"
"2026-07-11","서울","X","32.9","32.6","28.6","24.7","72.8","O","주의","O","낮음","X"
"2026-07-12","서울","O","34.8","35.0","30.3","25.2","66.6","O","주의","O","낮음","X"
"2026-07-13","서울","O","33.8","33.5","30.4","27.6","64.6","O","경고","O","낮음","X"
"2026-07-14","서울","X","32.0","31.0","28.1","25.2","79.0","O","경고","X","낮음","X"
"2026-07-15","서울","X","28.5","26.3","24.6","23.4","90.1","X","주의","X","낮음","X"
"2026-07-16","서울","X","31.6","30.3","26.4","22.9","78.4","X","관심","X","낮음","X"
"2026-07-17","서울","X","32.0","31.7","27.8","24.1","74.6","X","관심","X","낮음","X"
"2026-07-18","서울","X","29.6","28.1","24.0","19.8","86.5","X","","X","낮음","X"
"2026-07-19","서울","X","29.8","29.2","25.9","23.2","75.5","X","관심","X","낮음","X"
"2026-07-20","서울","X","28.2","25.3","24.3","23.1","90.0","X","관심","X","낮음","X"
"2026-07-21","서울","X","28.7","25.9","25.1","24.3","92.8","X","","X","낮음","X"
"2026-07-22","서울","X","30.2","27.7","25.7","23.7","91.6","X","관심","O","낮음","X"
"2026-07-23","서울","X","31.4","29.3","27.1","25.7","86.0","O","관심","O","낮음","X"
"2026-07-24","서울","X","32.7","32.1","28.5","26.2","75.3","O","관심","O","낮음","X"
"2026-07-25","서울","X","32.4","31.5","28.7","26.6","74.9","O","주의","O","낮음","X"
"2026-07-26","서울","O","33.3","32.6","29.2","26.8","75.3","O","주의","O","낮음","X"
"2026-07-27","서울","X","32.6","31.6","28.9","27.2","75.3","O","주의","O","낮음","X"
"2026-07-28","서울","O","33.7","32.7","29.0","26.7","77.1","O","주의","O","낮음","X"
"2026-07-29","서울","O","33.2","32.6","28.5","26.1","74.9","O","주의","O","낮음","X"
"2026-07-30","서울","O","33.0","32.7","28.3","25.3","73.1","O","경고","O","낮음","X"
"2026-07-31","서울","O","33.3","32.2","29.1","25.9","75.9","O","경고","O","낮음","X"
"2026-08-01","서울","O","34.8","34.0","30.0","27.4","76.9","O","경고","O","낮음","X"
"2026-08-02","서울","O","34.9","34.9","30.4","27.5","67.3","O","경고","O","낮음","X"
"2026-08-03","서울","O","36.5","36.7","31.5","26.5","67.3","O","경고","O","낮음","X"
"2026-08-04","서울","O","37.0","36.9","32.6","28.9","65.8","O","경고","O","낮음","X"
"2026-08-05","서울","O","37.0","36.9","32.8","29.0","67.4","O","심각","O","낮음","X"
"2026-08-06","서울","O","36.8","37.9","32.9","28.9","62.0","O","심각","O","낮음","X"
"2026-08-07","서울","O","37.0","38.0","33.1","28.6","58.9","O","심각","O","낮음","X"
"2026-08-08","서울","O","35.8","36.8","31.2","25.7","56.8","O","심각","X","낮음","X"
"2026-08-09","서울","X","31.4","31.6","27.6","24.5","58.9","O","경고","X","낮음","X"
"2026-08-10","서울","O","33.1","34.3","29.1","24.8","57.6","O","경고","X","낮음","X"
"2026-08-11","서울","X","32.9","34.4","28.1","24.2","55.4","O","주의","X","낮음","X"
"2026-08-12","서울","X","30.7","32.0","26.5","21.3","52.6","X","주의","X","낮음","X"
"2026-08-13","서울","X","32.0","32.7","27.3","22.1","60.4","O","관심","X","낮음","X"
"2026-08-14","서울","X","31.6","31.7","27.8","24.7","66.6","O","주의","O","낮음","X"
"2026-08-15","서울","X","30.7","29.5","26.1","25.1","80.0","O","주의","X","낮음","X"
"2026-08-16","서울","X","28.0","25.5","24.1","22.6","88.8","O","관심","X","낮음","X"
"2026-08-17","서울","X","28.7","26.0","24.9","23.7","86.9","O","관심","X","낮음","X"
